readfile	mapping_type	read_length	count
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-57-S1-TP2.flexbar_trim.25bp_1.bam	H	24	7138
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-57-S1-TP2.flexbar_trim.25bp_1.bam	H	>24	79886
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-57-S1-TP2.flexbar_trim.25bp_1.bam	N	<21	189149
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-57-S1-TP2.flexbar_trim.25bp_1.bam	N	21	84027
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-57-S1-TP2.flexbar_trim.25bp_1.bam	N	22	93636
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-57-S1-TP2.flexbar_trim.25bp_1.bam	N	23	114600
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-57-S1-TP2.flexbar_trim.25bp_1.bam	N	24	116325
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-57-S1-TP2.flexbar_trim.25bp_1.bam	N	>24	2184295
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-57-S1-TP2.flexbar_trim.25bp_2.bam	U	<21	377575
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-57-S1-TP2.flexbar_trim.25bp_2.bam	U	21	629054
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-57-S1-TP2.flexbar_trim.25bp_2.bam	U	22	243152
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-57-S1-TP2.flexbar_trim.25bp_2.bam	U	23	149417
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-57-S1-TP2.flexbar_trim.25bp_2.bam	U	24	124715
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-57-S1-TP2.flexbar_trim.25bp_2.bam	U	>24	1141112
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-57-S1-TP2.flexbar_trim.25bp_2.bam	P	<21	1366217
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-57-S1-TP2.flexbar_trim.25bp_2.bam	P	21	360057
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-57-S1-TP2.flexbar_trim.25bp_2.bam	P	22	262438
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-57-S1-TP2.flexbar_trim.25bp_2.bam	P	23	578875
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-57-S1-TP2.flexbar_trim.25bp_2.bam	P	24	128788
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-57-S1-TP2.flexbar_trim.25bp_2.bam	P	>24	3929562
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-57-S1-TP2.flexbar_trim.25bp_2.bam	R	<21	345075
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-57-S1-TP2.flexbar_trim.25bp_2.bam	R	21	1122161
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-57-S1-TP2.flexbar_trim.25bp_2.bam	R	22	294362
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-57-S1-TP2.flexbar_trim.25bp_2.bam	R	23	344568
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-57-S1-TP2.flexbar_trim.25bp_2.bam	R	24	558288
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-57-S1-TP2.flexbar_trim.25bp_2.bam	R	>24	1506095
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-57-S1-TP2.flexbar_trim.25bp_2.bam	H	<21	30959
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-57-S1-TP2.flexbar_trim.25bp_2.bam	H	21	6959
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-57-S1-TP2.flexbar_trim.25bp_2.bam	H	22	7942
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-57-S1-TP2.flexbar_trim.25bp_2.bam	H	23	8428
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-57-S1-TP2.flexbar_trim.25bp_2.bam	H	24	7075
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-57-S1-TP2.flexbar_trim.25bp_2.bam	H	>24	114302
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-57-S1-TP2.flexbar_trim.25bp_2.bam	N	<21	190928
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-57-S1-TP2.flexbar_trim.25bp_2.bam	N	21	84807
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-57-S1-TP2.flexbar_trim.25bp_2.bam	N	22	93838
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-57-S1-TP2.flexbar_trim.25bp_2.bam	N	23	115759
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-57-S1-TP2.flexbar_trim.25bp_2.bam	N	24	114533
/home/shared/8TB_HDD_02/shedurkin/deep-dive/F-Pmea/output/13-Pmea-sRNAseq-ShortStack/ShortStack_out/sRNA-POC-57-S1-TP2.flexbar_trim.25bp_2.bam	N	>24	2337657
