Coords	Name	MIRNA	sRNA-ACR-140-S1-TP2_R1_001.fastp-R1-31bp-auto_adapters-polyG	sRNA-ACR-145-S1-TP2_R1_001.fastp-R1-31bp-auto_adapters-polyG	sRNA-ACR-150-S1-TP2_R1_001.fastp-R1-31bp-auto_adapters-polyG	sRNA-ACR-173-S1-TP2_R1_001.fastp-R1-31bp-auto_adapters-polyG	sRNA-ACR-178-S1-TP2_R1_001.fastp-R1-31bp-auto_adapters-polyG
NC_058079.1:10934872-10935293	Cluster_11401	N	27	58	67	39	36
NC_058079.1:10935989-10937169	Cluster_11402	N	126	378	645	1285	247
NC_058079.1:10946338-10947408	Cluster_11403	N	6267	3454	14783	11147	19900
NC_058079.1:10947466-10948040	Cluster_11404	N	976	486	95	441	919
NC_058079.1:10948581-10949146	Cluster_11405	N	1417	0	22542	16925	0
NC_058079.1:10949246-10949685	Cluster_11406	N	47	541	62	205	0
NC_058079.1:10951547-10952036	Cluster_11407	N	51	49	9	113	240
NC_058079.1:10952980-10953408	Cluster_11408	N	54	53	48	23	20
NC_058079.1:10967845-10968274	Cluster_11409	N	124	29	102	22	25
NC_058079.1:10969382-10969853	Cluster_11410	N	394	87	546	144	189
NC_058079.1:10969873-10971093	Cluster_11411	N	12917	189	11308	142	66
NC_058079.1:10978747-10979175	Cluster_11412	N	144	93	180	58	36
NC_058079.1:10979876-10981297	Cluster_11413	N	521	220	388	162	180
NC_058079.1:10983710-10984330	Cluster_11414	N	78	254	208	89	216
NC_058079.1:10984477-10985107	Cluster_11415	N	22	177	139	71	283
NC_058079.1:10989817-10990476	Cluster_11416	N	2	673	177	711	541
NC_058079.1:10991474-10991906	Cluster_11417	N	8	338	5	4	24
NC_058079.1:10995738-10996163	Cluster_11418	N	0	3	25	183	0
NC_058079.1:10996229-10996659	Cluster_11419	N	2	44	671	1563	314
NC_058079.1:10999374-10999802	Cluster_11420	N	36	49	0	25	114
NC_058079.1:11010075-11010649	Cluster_11421	N	211	43	290	146	188
NC_058079.1:11011611-11012446	Cluster_11422	N	559	66	99	207	265
NC_058079.1:11012469-11013050	Cluster_11423	N	327	58	419	89	106
NC_058079.1:11018345-11019601	Cluster_11424	N	249	181	7133	108	96
NC_058079.1:11028520-11029216	Cluster_11425	N	140	198	289	124	79
NC_058079.1:11029413-11029839	Cluster_11426	N	65	33	67	102	25
NC_058079.1:11030036-11030461	Cluster_11427	N	51	34	69	87	52
NC_058079.1:11030546-11030957	Cluster_11428	N	73	34	110	43	45
NC_058079.1:11031086-11031513	Cluster_11429	N	50	36	58	15	35
NC_058079.1:11034383-11034939	Cluster_11430	N	0	29	88	1187	0
NC_058079.1:11042267-11042742	Cluster_11431	N	16	55	77	24	35
NC_058079.1:11043253-11043674	Cluster_11432	N	20	35	9	34	40
NC_058079.1:11044801-11046240	Cluster_11433	N	387	340	538	287	181
NC_058079.1:11046924-11047554	Cluster_11434	N	117	54	183	46	87
NC_058079.1:11047574-11048005	Cluster_11435	N	292	9	27	9	20
NC_058079.1:11050356-11050756	Cluster_11436	N	67	37	68	78	23
NC_058079.1:11051329-11051739	Cluster_11437	N	32	42	88	6	26
NC_058079.1:11052574-11053000	Cluster_11438	N	106	3	1	0	3
NC_058079.1:11055071-11055497	Cluster_11439	N	112	3	2	0	3
NC_058079.1:11061713-11062266	Cluster_11440	N	342	721	240	717	252
NC_058079.1:11062854-11063420	Cluster_11441	N	173	102	104	50	98
NC_058079.1:11064424-11065249	Cluster_11442	N	252	112	268	163	259
NC_058079.1:11067250-11068357	Cluster_11443	N	575	849	506	187	2882
NC_058079.1:11068622-11069051	Cluster_11444	N	196	56	51	23	43
NC_058079.1:11070268-11070696	Cluster_11445	N	45	17	57	22	60
NC_058079.1:11071134-11071844	Cluster_11446	N	107	358	171	72	87
NC_058079.1:11093934-11094359	Cluster_11447	N	89	24	1	1	0
NC_058079.1:11112007-11112456	Cluster_11448	N	46	164	38	0	759
NC_058079.1:11129754-11130179	Cluster_11449	N	2	141	9	65	9
NC_058079.1:11145942-11146371	Cluster_11450	N	174	631	76	74	2
NC_058079.1:11202608-11203164	Cluster_11451	N	258	5	9	7	422
NC_058079.1:11208805-11209234	Cluster_11452	N	35	12	106	91	32
NC_058079.1:11212404-11212830	Cluster_11453	N	0	1	131	0	42
NC_058079.1:11239904-11240456	Cluster_11454	N	250	10	579	13	5
NC_058079.1:11240634-11241060	Cluster_11455	N	229	7	129	7	1
NC_058079.1:11241188-11241608	Cluster_11456	N	117	0	25	2	0
NC_058079.1:11247757-11248587	Cluster_11457	N	159	490	52	585	596
NC_058079.1:11248680-11249262	Cluster_11458	N	446	247	2751	204	52
NC_058079.1:11281699-11282343	Cluster_11459	N	396	167	206	127	374
NC_058079.1:11282609-11283114	Cluster_11460	N	102	1192	9	69	541
NC_058079.1:11289233-11289662	Cluster_11461	N	27	2	28	12	213
NC_058079.1:11289855-11290315	Cluster_11462	N	24	15	10	10	612
NC_058079.1:11334527-11334961	Cluster_11463	N	178	194	177	1	3
NC_058079.1:11389269-11389966	Cluster_11464	N	38	408	671	2290	42
NC_058079.1:11395601-11396258	Cluster_11465	N	0	0	0	463	1
NC_058079.1:11399823-11400427	Cluster_11466	N	85	118	76	76	63
NC_058079.1:11407348-11407758	Cluster_11467	N	3	77	17	0	69
NC_058079.1:11407920-11408346	Cluster_11468	N	5	19	23	30	140
NC_058079.1:11419814-11420858	Cluster_11469	N	5159	194	1736	3143	483
NC_058079.1:11420932-11421372	Cluster_11470	N	1	223	13	0	36
NC_058079.1:11422367-11422857	Cluster_11471	N	1	363	16	0	191
NC_058079.1:11423129-11423539	Cluster_11472	N	23	38	8	19	105
NC_058079.1:11424488-11425068	Cluster_11473	N	0	305	1	0	59
NC_058079.1:11431395-11431985	Cluster_11474	N	4	229	9	134	46
NC_058079.1:11433504-11433969	Cluster_11475	N	6	689	6	6	0
NC_058079.1:11448290-11448784	Cluster_11476	N	442	188	366	192	59
NC_058079.1:11478096-11478523	Cluster_11477	N	1	77	0	3	42
NC_058079.1:11481903-11482417	Cluster_11478	N	1140	2338	714	524	444
NC_058079.1:11527416-11528027	Cluster_11479	N	2	1	507	46	129
NC_058079.1:11528226-11529032	Cluster_11480	N	1196	945	1326	1767	786
NC_058079.1:11614028-11614456	Cluster_11481	N	184	249	9	0	0
NC_058079.1:11695862-11696291	Cluster_11482	N	4	83	504	1	5
NC_058079.1:11698923-11699350	Cluster_11483	N	6	67	108	0	121
NC_058079.1:11699992-11700419	Cluster_11484	N	3	131	30	3	8
NC_058079.1:11842772-11843203	Cluster_11485	N	4	2	1	481	0
NC_058079.1:11849517-11850153	Cluster_11486	N	430	621	212	78	118
NC_058079.1:11850500-11850930	Cluster_11487	N	173	223	621	59	222
NC_058079.1:11855562-11857649	Cluster_11488	N	14021	15412	6481	32855	6389
NC_058079.1:11857784-11858647	Cluster_11489	N	9682	3854	1524	9405	9694
NC_058079.1:11858669-11859175	Cluster_11490	N	180	131	58	18	37
NC_058079.1:11859835-11860265	Cluster_11491	N	214	338	12	89	58
NC_058079.1:11860453-11861253	Cluster_11492	N	9580	2189	1350	5183	203
NC_058079.1:11861396-11862342	Cluster_11493	N	354	674	305	414	243
NC_058079.1:11862560-11863536	Cluster_11494	N	9900	2606	1337	5138	257
NC_058079.1:11863681-11864308	Cluster_11495	N	129	211	69	31	45
NC_058079.1:11864383-11864814	Cluster_11496	N	228	243	60	5	40
NC_058079.1:11864844-11865812	Cluster_11497	N	10501	2522	1521	6440	280
NC_058079.1:11865957-11866672	Cluster_11498	N	337	298	92	86	57
NC_058079.1:11867118-11868959	Cluster_11499	N	11630	5368	1771	5572	1181
NC_058079.1:11869396-11870697	Cluster_11500	N	10908	2985	1890	5489	334
NC_058079.1:11873025-11873445	Cluster_11501	N	268	180	50	195	244
NC_058079.1:11880634-11882015	Cluster_11502	N	549	1241	1157	111	279
NC_058079.1:11882440-11883208	Cluster_11503	N	143	431	164	44	106
NC_058079.1:11883647-11884077	Cluster_11504	N	86	116	60	13	66
NC_058079.1:11885676-11886351	Cluster_11505	N	79	196	133	22	47
NC_058079.1:11886648-11887076	Cluster_11506	N	57	124	84	10	44
NC_058079.1:11887377-11887781	Cluster_11507	N	40	22	45	21	17
NC_058079.1:11889945-11890987	Cluster_11508	N	3143	357	578	139	5021
NC_058079.1:11896277-11896958	Cluster_11509	N	275	316	1221	230	5
NC_058079.1:11902341-11902770	Cluster_11510	N	0	17	220	11	16
NC_058079.1:11902939-11903587	Cluster_11511	N	83	67	140	54	24
NC_058079.1:11904494-11904904	Cluster_11512	N	65	138	87	37	4
NC_058079.1:11904917-11905979	Cluster_11513	N	590	758	6815	103	13
NC_058079.1:11906536-11907192	Cluster_11514	N	244	269	129	112	115
NC_058079.1:11908377-11909185	Cluster_11515	N	242	197	166	334	181
NC_058079.1:11909269-11909846	Cluster_11516	N	56	138	148	104	169
NC_058079.1:11912564-11914977	Cluster_11517	N	3659	1516	3024	2262	10107
NC_058079.1:11916197-11917131	Cluster_11518	N	5614	3606	167	23	72
NC_058079.1:11918091-11918712	Cluster_11519	N	28	15	265	62	11
NC_058079.1:11919266-11919695	Cluster_11520	N	49	120	46	26	17
NC_058079.1:11919798-11921546	Cluster_11521	N	2943	3120	670	6745	707
NC_058079.1:11922451-11923050	Cluster_11522	N	173	1491	211	362	527
NC_058079.1:11924892-11925430	Cluster_11523	N	31	309	39	28	24
NC_058079.1:11925439-11926402	Cluster_11524	N	282	1030	94	3942	108
NC_058079.1:11927176-11927583	Cluster_11525	N	43	46	35	19	31
NC_058079.1:11929089-11930249	Cluster_11526	N	831	712	1941	439	357
NC_058079.1:11936207-11936955	Cluster_11527	N	169	228	220	20	51
NC_058079.1:11938157-11938585	Cluster_11528	N	76	50	96	32	93
NC_058079.1:11938747-11939155	Cluster_11529	N	27	21	55	27	16
NC_058079.1:11939580-11940012	Cluster_11530	N	73	78	155	53	33
NC_058079.1:11944915-11945343	Cluster_11531	N	22	45	27	13	173
NC_058079.1:11947598-11948182	Cluster_11532	N	196	121	75	25	20
NC_058079.1:11949688-11950728	Cluster_11533	N	216	3056	1189	33	60
NC_058079.1:11952332-11952748	Cluster_11534	N	83	96	22	5	11
NC_058079.1:11952964-11953371	Cluster_11535	N	38	54	46	18	18
NC_058079.1:11956042-11956712	Cluster_11536	N	155	195	247	81	188
NC_058079.1:11957092-11958340	Cluster_11537	N	566	675	767	237	458
NC_058079.1:11958430-11960821	Cluster_11538	N	1206	1183	14714	457	471
NC_058079.1:11964172-11964603	Cluster_11539	N	37	57	45	59	20
NC_058079.1:11965195-11966019	Cluster_11540	N	161	194	151	63	92
NC_058079.1:11966315-11966907	Cluster_11541	N	2144	1578	1893	563	3049
NC_058079.1:11966936-11967457	Cluster_11542	N	786	622	1851	2654	3947
NC_058079.1:11968018-11968475	Cluster_11543	N	2713	1344	2221	8718	12545
NC_058079.1:11968509-11968938	Cluster_11544	N	59	118	67	10	590
NC_058079.1:11976190-11976873	Cluster_11545	N	191	7	69	49	0
NC_058079.1:11990378-11990803	Cluster_11546	N	16	37	87	39	57
NC_058079.1:11992794-11993224	Cluster_11547	N	184	10	1	1	237
NC_058079.1:12001058-12001485	Cluster_11548	N	37	39	36	9	27
NC_058079.1:12001737-12002165	Cluster_11549	N	17	166	5	9	1
NC_058079.1:12003186-12003614	Cluster_11550	N	12	556	4	2	9
NC_058079.1:12004469-12004898	Cluster_11551	N	67	392	668	34	356
NC_058079.1:12005990-12006979	Cluster_11552	N	77	117	117	64	136
NC_058079.1:12008571-12009018	Cluster_11553	N	1	476	2	0	197
NC_058079.1:12009059-12009488	Cluster_11554	N	3	286	0	0	8
NC_058079.1:12027356-12028097	Cluster_11555	N	1014	671	298	3178	898
NC_058079.1:12031874-12032304	Cluster_11556	N	1418	1423	247	572	97
NC_058079.1:12039282-12039712	Cluster_11557	N	2	122	170	3	0
NC_058079.1:12039822-12040237	Cluster_11558	N	10	135	57	14	0
NC_058079.1:12040443-12040871	Cluster_11559	N	111	8	56	140	6
NC_058079.1:12045110-12045824	Cluster_11560	N	191	172	401	12	3
NC_058079.1:12047095-12049922	Cluster_11561	N	7997	8804	45804	24037	25051
NC_058079.1:12051572-12051999	Cluster_11562	N	33	64	72	11	41
NC_058079.1:12059482-12060159	Cluster_11563	N	103	124	113	80	77
NC_058079.1:12060319-12060939	Cluster_11564	N	840	1743	1496	332	868
NC_058079.1:12067662-12068085	Cluster_11565	N	31	102	39	28	44
NC_058079.1:12069752-12070181	Cluster_11566	N	1	665	0	0	1
NC_058079.1:12070317-12070802	Cluster_11567	N	96	91	65	13	15
NC_058079.1:12070978-12071847	Cluster_11568	N	0	117	726	40	0
NC_058079.1:12074416-12074836	Cluster_11569	N	0	50	87	4	55
NC_058079.1:12075034-12075462	Cluster_11570	N	1	91	72	18	39
NC_058079.1:12075465-12076005	Cluster_11571	N	0	1093	1339	491	1289
NC_058079.1:12079466-12079872	Cluster_11572	N	55	27	33	11	7
NC_058079.1:12087482-12088500	Cluster_11573	N	27	33	2227	13	1904
NC_058079.1:12092066-12093601	Cluster_11574	N	640	931	353	247	704
NC_058079.1:12096308-12097493	Cluster_11575	N	209	510	35	261	75
NC_058079.1:12098138-12098900	Cluster_11576	N	1031	2920	1132	1589	3227
NC_058079.1:12098973-12099460	Cluster_11577	N	396	206	514	100	303
NC_058079.1:12099533-12099970	Cluster_11578	N	26	62	19	87	54
NC_058079.1:12100434-12100864	Cluster_11579	N	195	130	98	276	181
NC_058079.1:12102713-12103138	Cluster_11580	N	0	5	112	16	8
NC_058079.1:12115153-12115755	Cluster_11581	N	44	97	274	34	6
NC_058079.1:12119521-12119949	Cluster_11582	N	16	4	209	10	0
NC_058079.1:12123219-12123648	Cluster_11583	N	34	199	18	194	6
NC_058079.1:12125037-12125469	Cluster_11584	N	83	84	114	51	83
NC_058079.1:12126162-12126590	Cluster_11585	N	3	38	82	3	39
NC_058079.1:12133961-12134493	Cluster_11586	N	614	9	858	728	5
NC_058079.1:12135928-12136926	Cluster_11587	N	5718	175	40	1402	34
NC_058079.1:12136986-12137414	Cluster_11588	N	117	44	10	151	6
NC_058079.1:12138141-12138571	Cluster_11589	N	13	1544	4	6	543
NC_058079.1:12138945-12139620	Cluster_11590	N	88	279	53	101	120
NC_058079.1:12149079-12149506	Cluster_11591	N	27	0	21	54	0
NC_058079.1:12151807-12152231	Cluster_11592	N	1	7	5	6	136
NC_058079.1:12155697-12156135	Cluster_11593	N	9	16	435	132	1
NC_058079.1:12167232-12168722	Cluster_11594	N	1894	2933	3054	4036	1336
NC_058079.1:12176217-12176642	Cluster_11595	N	3	0	0	0	83
NC_058079.1:12179406-12179834	Cluster_11596	N	109	0	2	1	2
NC_058079.1:12194428-12195502	Cluster_11597	N	499	183	113	48	147
NC_058079.1:12201244-12201671	Cluster_11598	N	82	5	0	2	55
NC_058079.1:12212981-12213434	Cluster_11599	N	1	3	1	2	1982
NC_058079.1:12214961-12215389	Cluster_11600	N	99	29	18	215	37
NC_058079.1:12219273-12219800	Cluster_11601	N	973	729	121	504	453
NC_058079.1:12225766-12226742	Cluster_11602	N	327	1	1079	1142	3058
NC_058079.1:12227114-12227840	Cluster_11603	N	151	2	9	123	35
NC_058079.1:12228244-12228674	Cluster_11604	N	303	710	30	373	159
NC_058079.1:12234134-12234699	Cluster_11605	N	1962	4573	1428	2175	2055
NC_058079.1:12235474-12236117	Cluster_11606	N	39	16	88	35	487
NC_058079.1:12236731-12237648	Cluster_11607	N	57	252	70	2594	6
NC_058079.1:12238800-12239660	Cluster_11608	N	14	6	3	1625	8
NC_058079.1:12241214-12241777	Cluster_11609	N	15	222	194	225	2
NC_058079.1:12242022-12242451	Cluster_11610	N	725	6	40	233	172
NC_058079.1:12242548-12245080	Cluster_11611	N	6152	47	4441	2412	2958
NC_058079.1:12249270-12249698	Cluster_11612	N	92	76	106	128	152
NC_058079.1:12251885-12252313	Cluster_11613	N	22	7	19	140	2
NC_058079.1:12253503-12253924	Cluster_11614	N	44	23	41	29	13
NC_058079.1:12257606-12258033	Cluster_11615	N	34	141	56	26	5
NC_058079.1:12258336-12259424	Cluster_11616	N	1064	6718	732	79	113
NC_058079.1:12259941-12260367	Cluster_11617	N	78	50	3	57	34
NC_058079.1:12260384-12260813	Cluster_11618	N	13	105	30	9	0
NC_058079.1:12264000-12264428	Cluster_11619	N	339	59	165	1289	1
NC_058079.1:12268515-12270175	Cluster_11620	N	47793	10525	13045	2183	654
NC_058079.1:12276378-12277122	Cluster_11621	N	140	92	109	37	16
NC_058079.1:12277391-12277805	Cluster_11622	N	51	61	44	23	4
NC_058079.1:12279044-12279687	Cluster_11623	N	1636	3971	1611	553	1
NC_058079.1:12281885-12282306	Cluster_11624	N	89	106	63	26	2
NC_058079.1:12282552-12283563	Cluster_11625	N	487	339	343	79	0
NC_058079.1:12284666-12285124	Cluster_11626	N	58	46	3	173	74
NC_058079.1:12292151-12292577	Cluster_11627	N	140	68	54	33	0
NC_058079.1:12296226-12296636	Cluster_11628	N	18	94	27	3	0
NC_058079.1:12301056-12303603	Cluster_11629	N	1208	1283	13142	511	9007
NC_058079.1:12304022-12304508	Cluster_11630	N	267	186	318	92	46
NC_058079.1:12304713-12305145	Cluster_11631	N	123	101	125	57	50
NC_058079.1:12306000-12306426	Cluster_11632	N	68	73	85	25	29
NC_058079.1:12306984-12307687	Cluster_11633	N	131	135	548	53	49
NC_058079.1:12308666-12309129	Cluster_11634	N	72	56	168	51	29
NC_058079.1:12310798-12311348	Cluster_11635	N	72	269	284	58	150
NC_058079.1:12311650-12312347	Cluster_11636	N	129	120	302	67	48
NC_058079.1:12312799-12313223	Cluster_11637	N	22	41	100	16	36
NC_058079.1:12313497-12316682	Cluster_11638	N	2772	5614	3366	754	2746
NC_058079.1:12317641-12320774	Cluster_11639	N	1027	10407	17811	12659	23513
NC_058079.1:12321276-12321990	Cluster_11640	N	439	567	675	698	708
NC_058079.1:12323684-12324286	Cluster_11641	N	122	224	404	290	577
NC_058079.1:12324975-12326174	Cluster_11642	N	1606	3513	3960	3015	3523
NC_058079.1:12326263-12326731	Cluster_11643	N	42	63	157	73	88
NC_058079.1:12338251-12339070	Cluster_11644	N	132	155	144	79	64
NC_058079.1:12339208-12339638	Cluster_11645	N	175	28	29	25	23
NC_058079.1:12343297-12343727	Cluster_11646	N	92	6	47	88	263
NC_058079.1:12349589-12350048	Cluster_11647	N	10	33	0	159	35
NC_058079.1:12362275-12362704	Cluster_11648	N	295	0	59	1	3
NC_058079.1:12372761-12373221	Cluster_11649	N	175	112	196	186	135
NC_058079.1:12376778-12377200	Cluster_11650	N	6	5	27	5	108
NC_058079.1:12378494-12379725	Cluster_11651	N	58	40	325	40	1735
NC_058079.1:12379855-12380319	Cluster_11652	N	10	6	222	6	647
NC_058079.1:12380427-12380867	Cluster_11653	N	6	13	991	6	804
NC_058079.1:12381038-12381467	Cluster_11654	N	6	8	179	12	236
NC_058079.1:12382521-12382949	Cluster_11655	N	9	11	67	69	16
NC_058079.1:12389002-12389773	Cluster_11656	N	5	0	635	22	156
NC_058079.1:12393922-12394352	Cluster_11657	N	76	45	245	258	19
NC_058079.1:12403618-12404045	Cluster_11658	N	209	1	2	1	0
NC_058079.1:12410642-12411090	Cluster_11659	N	81	13	400	14	19
NC_058079.1:12411512-12411943	Cluster_11660	N	8	0	317	328	2
NC_058079.1:12415686-12417798	Cluster_11661	N	4050	4238	1057	15	1324
NC_058079.1:12420129-12420540	Cluster_11662	N	17	4	61	71	5
NC_058079.1:12421229-12422810	Cluster_11663	N	29	12	3730	693	22
NC_058079.1:12424868-12425297	Cluster_11664	N	3	185	16	2	7
NC_058079.1:12427921-12428349	Cluster_11665	N	44	66	45	97	30
NC_058079.1:12429508-12430207	Cluster_11666	N	728	39	1597	1432	49
NC_058079.1:12431743-12432560	Cluster_11667	N	133	56	246	411	49
NC_058079.1:12433896-12434912	Cluster_11668	N	292	41	1807	2069	42
NC_058079.1:12436468-12437550	Cluster_11669	N	292	143	214	120	68
NC_058079.1:12439151-12439580	Cluster_11670	N	73	17	130	0	26
NC_058079.1:12441578-12441998	Cluster_11671	N	41	118	29	48	13
NC_058079.1:12443914-12444388	Cluster_11672	N	11	172	67	273	245
NC_058079.1:12466303-12466769	Cluster_11673	N	446	331	319	114	289
NC_058079.1:12470189-12470848	Cluster_11674	N	144	545	98	104	60
NC_058079.1:12471183-12472180	Cluster_11675	N	34213	26350	10997	4499	7128
NC_058079.1:12472486-12473352	Cluster_11676	N	373	49	215	17	62
NC_058079.1:12477576-12478075	Cluster_11677	N	1882	891	413	350	578
NC_058079.1:12479737-12480161	Cluster_11678	N	6	21	12	2	215
NC_058079.1:12482054-12482643	Cluster_11679	N	46	1	278	86	0
NC_058079.1:12483199-12483617	Cluster_11680	N	66	0	132	3	19
NC_058079.1:12489187-12489606	Cluster_11681	N	38	27	83	27	25
NC_058079.1:12490092-12491321	Cluster_11682	N	4993	3734	4748	5066	3090
NC_058079.1:12491561-12492741	Cluster_11683	N	439	748	144	122	51
NC_058079.1:12494678-12495645	Cluster_11684	N	1120	1117	4480	1041	22
NC_058079.1:12496422-12496828	Cluster_11685	N	29	16	122	22	10
NC_058079.1:12505665-12506093	Cluster_11686	N	78	65	67	195	5
NC_058079.1:12514985-12515671	Cluster_11687	N	46	983	7167	7105	132
NC_058079.1:12516529-12517481	Cluster_11688	N	114	277	1500	45	248
NC_058079.1:12520745-12521145	Cluster_11689	N	1	24	13	171	10
NC_058079.1:12523177-12523641	Cluster_11690	N	62	11	0	2064	2
NC_058079.1:12527743-12528172	Cluster_11691	N	15	106	31	19	126
NC_058079.1:12531767-12532197	Cluster_11692	N	3	12	804	12	6
NC_058079.1:12533539-12534000	Cluster_11693	N	161	23	476	4	37
NC_058079.1:12539313-12540690	Cluster_11694	N	594	270	401	180	50
NC_058079.1:12541054-12541482	Cluster_11695	N	97	140	17	10	4
NC_058079.1:12541590-12542079	Cluster_11696	N	149	98	49	67	26
NC_058079.1:12542196-12542602	Cluster_11697	N	43	60	2	34	3
NC_058079.1:12545214-12545831	Cluster_11698	N	4561	2385	187	30	28
NC_058079.1:12545846-12546393	Cluster_11699	N	336	86	485	21	82
NC_058079.1:12546847-12547274	Cluster_11700	N	165	37	80	5	30
NC_058079.1:12548878-12549581	Cluster_11701	N	90	36	293	1	42
NC_058079.1:12556402-12556827	Cluster_11702	N	41	43	46	0	39
NC_058079.1:12558779-12559207	Cluster_11703	N	1434	138	49	13	11
NC_058079.1:12563103-12563601	Cluster_11704	N	157	106	82	240	11
NC_058079.1:12563886-12564801	Cluster_11705	N	752	80	887	38	58
NC_058079.1:12573043-12573472	Cluster_11706	N	0	12	0	179	26
NC_058079.1:12573632-12574190	Cluster_11707	N	0	35	0	427	14
NC_058079.1:12574262-12574688	Cluster_11708	N	3	14	0	239	6
NC_058079.1:12574754-12575183	Cluster_11709	N	0	18	0	146	25
NC_058079.1:12575323-12575747	Cluster_11710	N	0	36	0	158	16
NC_058079.1:12576467-12576896	Cluster_11711	N	1	9	0	211	17
NC_058079.1:12578179-12578608	Cluster_11712	N	0	17	0	172	23
NC_058079.1:12579892-12580321	Cluster_11713	N	0	12	0	178	31
NC_058079.1:12581602-12582031	Cluster_11714	N	2	19	0	171	19
NC_058079.1:12583316-12583745	Cluster_11715	N	0	14	0	218	22
NC_058079.1:12584202-12584630	Cluster_11716	N	0	131	0	22	39
NC_058079.1:12591141-12591926	Cluster_11717	N	91	413	195	67	304
NC_058079.1:12591949-12593131	Cluster_11718	N	249	525	214	319	814
NC_058079.1:12593402-12594370	Cluster_11719	N	307	135	269	91	122
NC_058079.1:12596087-12596748	Cluster_11720	N	179	87	52	21	54
NC_058079.1:12598033-12598698	Cluster_11721	N	58	599	35	200	95
NC_058079.1:12599412-12599943	Cluster_11722	N	182	186	55	45	95
NC_058079.1:12600570-12600991	Cluster_11723	N	37	23	56	0	31
NC_058079.1:12602662-12604003	Cluster_11724	N	575	870	1235	1077	439
NC_058079.1:12605211-12605928	Cluster_11725	N	160	2006	63	63	12
NC_058079.1:12608244-12609023	Cluster_11726	N	136	427	102	67	160
NC_058079.1:12612691-12613114	Cluster_11727	N	2	37	8	53	2
NC_058079.1:12613366-12613795	Cluster_11728	N	98	30	30	3	136
NC_058079.1:12617266-12617707	Cluster_11729	N	72	60	44	0	102
NC_058079.1:12618037-12618466	Cluster_11730	N	214	115	60	166	49
NC_058079.1:12621293-12622073	Cluster_11731	N	114	97	70	90	48
NC_058079.1:12629217-12629647	Cluster_11732	N	16	9	7	1341	5
NC_058079.1:12630116-12630664	Cluster_11733	N	102	33	128	86	26
NC_058079.1:12630865-12632222	Cluster_11734	N	361	440	515	279	168
NC_058079.1:12632239-12633735	Cluster_11735	N	482	201	730	422	315
NC_058079.1:12633804-12634204	Cluster_11736	N	28	16	85	60	37
NC_058079.1:12634283-12634705	Cluster_11737	N	25	30	75	48	18
NC_058079.1:12639067-12639477	Cluster_11738	N	49	1	88	25	33
NC_058079.1:12682117-12682546	Cluster_11739	N	309	1	1	32	0
NC_058079.1:12685448-12685870	Cluster_11740	N	1	108	27	11	35
NC_058079.1:12687114-12687637	Cluster_11741	N	345	1	2	19	1
NC_058079.1:12701734-12702467	Cluster_11742	N	65	130	160	75	3
NC_058079.1:12702470-12702897	Cluster_11743	N	38	146	19	4	3
NC_058079.1:12752720-12753148	Cluster_11744	N	0	218	0	0	0
NC_058079.1:12777272-12777703	Cluster_11745	N	55	130	149	34	46
NC_058079.1:12783767-12784193	Cluster_11746	N	1	48	5	8	76
NC_058079.1:12990249-12990663	Cluster_11747	N	3	39	87	15	2
NC_058079.1:13008183-13008727	Cluster_11748	N	13	1373	0	4	3
NC_058079.1:13031510-13031939	Cluster_11749	N	20	195	17	9	9
NC_058079.1:13083378-13083931	Cluster_11750	N	283	234	626	432	376
NC_058079.1:13104319-13104744	Cluster_11751	N	2	46	0	44	2
NC_058079.1:13108547-13109125	Cluster_11752	N	306	213	203	993	479
NC_058079.1:13117911-13118338	Cluster_11753	N	1	55	67	89	153
NC_058079.1:13147794-13148639	Cluster_11754	N	2255	31	85	2627	98
NC_058079.1:13153795-13154222	Cluster_11755	N	24	1	58	15	39
NC_058079.1:13177692-13178119	Cluster_11756	N	81	90	59	31	22
NC_058079.1:13181598-13182331	Cluster_11757	N	96	98	355	59	518
NC_058079.1:13182726-13183287	Cluster_11758	N	161	166	259	65	76
NC_058079.1:13184015-13185504	Cluster_11759	N	885	918	731	449	756
NC_058079.1:13187941-13189762	Cluster_11760	N	664	1476	244	214	4259
NC_058079.1:13190706-13192326	Cluster_11761	N	10278	1897	3910	368	613
NC_058079.1:13193971-13194547	Cluster_11762	N	476	232	50	15	80
NC_058079.1:13196743-13197170	Cluster_11763	N	40	51	74	16	14
NC_058079.1:13198623-13199280	Cluster_11764	N	172	94	141	169	47
NC_058079.1:13199445-13200769	Cluster_11765	N	391	318	335	444	1264
NC_058079.1:13205612-13207017	Cluster_11766	N	790	1108	3169	2954	2185
NC_058079.1:13207126-13208497	Cluster_11767	N	2457	103	140	54	163
NC_058079.1:13209972-13210403	Cluster_11768	N	32	44	89	5380	36
NC_058079.1:13210606-13211527	Cluster_11769	N	584	659	309	55	147
NC_058079.1:13211937-13212378	Cluster_11770	N	79	70	90	30	59
NC_058079.1:13212649-13213100	Cluster_11771	N	67	68	77	31	54
NC_058079.1:13214946-13215365	Cluster_11772	N	55	23	33	3	39
NC_058079.1:13224234-13224662	Cluster_11773	N	92	0	129	0	0
NC_058079.1:13228875-13229299	Cluster_11774	N	4	71	29	1	97
NC_058079.1:13234023-13234427	Cluster_11775	N	30	28	14	28	12
NC_058079.1:13235130-13235531	Cluster_11776	N	35	36	33	18	12
